work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,2,2,114,120000,91,100,86,1
2025,2,2,114,80000,91,100,86,1
2025,0,2,114,120000,91,100,86,1
2025,0,2,114,80000,91,100,86,1
2025,2,2,247,217100,91,0,86,1
2025,2,2,247,116900,91,0,86,1
2025,3,2,197,220000,91,0,86,1
2025,3,2,197,170000,91,0,86,1
2025,3,2,28,145000,91,0,86,1
2025,3,2,28,88000,91,0,86,1
2025,0,2,327,33409,15,0,15,1
2025,0,2,327,33409,15,0,15,1
2025,3,2,51,151898,32,100,32,1
2025,3,2,51,101265,32,100,32,1
2025,3,2,142,120750,91,0,86,1
2025,3,2,142,97750,91,0,86,1
2025,2,2,98,80000,13,0,12,1
2025,2,2,98,70000,13,0,12,1
2025,3,2,109,280000,91,0,86,1
2025,3,2,109,230000,91,0,86,1
2025,2,2,42,219650,91,100,86,1
2025,2,2,42,146955,91,100,86,1
2025,3,2,114,230000,91,0,86,1
2025,3,2,114,180000,91,0,86,1
2025,3,2,114,150000,91,0,86,1
2025,3,2,114,130000,91,0,86,1
2025,2,2,162,150000,91,0,86,1
2025,2,2,162,130000,91,0,86,1
2025,0,2,162,131906,91,0,86,1
2025,0,2,162,71300,91,0,86,1
2025,2,2,319,134638,91,0,86,1
2025,2,2,319,121363,91,0,86,1
2025,2,2,319,144900,91,0,86,1
2025,2,2,319,107100,91,0,86,1
2025,1,2,247,200000,91,0,86,1
2025,1,2,247,125000,91,0,86,1
2025,2,2,247,150000,91,0,86,1
2025,2,2,247,125000,91,0,86,1
2025,0,2,197,56000,91,0,86,1
2025,0,2,197,48000,91,0,86,1
2025,3,2,319,165600,91,0,86,1
2025,3,2,319,104550,91,0,86,1
2025,2,2,198,170000,91,100,86,1
2025,2,2,198,140000,91,100,86,1
2025,3,2,247,151435,91,100,86,1
2025,3,2,247,112174,91,100,86,1
2025,2,2,247,250000,91,100,86,1
2025,2,2,247,124000,91,100,86,1
2025,2,2,247,130000,91,0,86,1
2025,2,2,247,110000,91,0,86,1
2025,3,2,28,115000,91,0,86,1
2025,3,2,28,95000,91,0,86,1
2025,3,2,197,203000,91,0,86,1
2025,3,2,197,101000,91,0,86,1
2025,3,2,28,120000,91,0,86,1
2025,3,2,28,100000,91,0,86,1
2025,0,2,28,95000,91,0,86,1
2025,0,2,28,80000,91,0,86,1
2025,2,2,197,49263,5,0,5,1
2025,2,2,197,49263,5,0,5,1
2025,2,2,114,127269,91,0,86,1
2025,2,2,114,84846,91,0,86,1
2025,3,2,114,207000,91,0,86,1
2025,3,2,114,111400,91,0,86,1
2025,2,2,114,175400,91,0,86,1
2025,2,2,114,106300,91,0,86,1
2025,3,2,114,140000,91,0,86,1
2025,3,2,114,105000,91,0,86,1
2025,3,2,322,164663,91,0,86,1
2025,3,2,322,82331,91,0,86,1
2025,3,2,301,164663,91,0,86,1
2025,3,2,301,82331,91,0,86,1
2025,2,2,48,130000,91,0,86,1
2025,2,2,48,103000,91,0,86,1
2025,3,2,319,287500,91,0,86,1
2025,3,2,319,148000,91,0,86,1
2025,3,2,98,50000,91,0,86,1
2025,3,2,98,35000,91,0,86,1
2025,0,2,98,140000,91,0,86,1
2025,0,2,98,112000,91,0,86,1
2025,0,2,98,125000,91,0,86,1
2025,0,2,98,97009,91,0,86,1
2025,3,2,319,148000,91,0,86,1
2025,3,2,197,184000,91,0,86,1
2025,3,2,322,235750,91,0,86,1
2025,3,2,322,120000,91,0,86,1
2025,3,2,109,178900,91,100,86,1
2025,3,2,109,96300,91,100,86,1
2025,2,2,247,171800,13,0,12,1
2025,2,2,247,103000,13,0,12,1
2025,3,2,42,137000,13,0,12,1
2025,3,2,42,82300,13,0,12,1
2025,3,2,28,95000,91,0,86,1
2025,3,2,28,90000,91,0,86,1
2025,3,2,247,240300,91,0,86,1
2025,3,2,247,175500,91,0,86,1
2025,3,2,114,185000,91,0,86,1
2025,3,2,114,150000,91,0,86,1
2025,2,2,114,160000,91,0,86,1
2025,2,2,114,130000,91,0,86,1
2025,2,2,114,125000,91,0,86,1
2025,2,2,114,100000,91,0,86,1
2025,2,2,114,153500,91,0,86,1
2025,2,2,114,104600,91,0,86,1
2025,3,2,114,200700,91,0,86,1
2025,3,2,114,175800,91,0,86,1
2025,3,2,114,197400,91,0,86,1
2025,3,2,114,144200,91,0,86,1
2025,3,2,114,181000,91,0,86,1
2025,3,2,114,144200,91,0,86,1
2025,3,2,114,183900,91,100,86,1
2025,3,2,114,122600,91,100,86,1
2025,2,2,114,220700,91,0,86,1
2025,2,2,114,175800,91,0,86,1
2025,2,2,114,165600,91,0,86,1
2025,2,2,114,145100,91,0,86,1
2025,3,2,114,181000,91,0,86,1
2025,3,2,114,144200,91,0,86,1
2025,3,2,319,276100,91,0,86,1
2025,3,2,319,200800,91,0,86,1
2025,3,2,162,175400,91,0,86,1
2025,3,2,162,101800,91,0,86,1
2025,3,2,162,178900,91,100,86,1
2025,3,2,162,96300,91,100,86,1
2025,3,2,28,161100,91,0,86,1
2025,3,2,28,117100,91,0,86,1
2025,3,2,98,82000,91,0,86,1
2025,3,2,98,70000,91,0,86,1
2025,3,2,98,203000,91,0,86,1
2025,3,2,98,113000,91,0,86,1
2025,0,2,98,83000,91,0,86,1
2025,0,2,98,62400,91,0,86,1
2025,3,2,247,145000,91,100,86,1
2025,3,2,247,115000,91,100,86,1
2025,3,2,28,115000,91,100,86,1
2025,3,2,28,90000,91,100,86,1
2025,3,2,319,286600,91,0,86,1
2025,3,2,319,153600,91,0,86,1
2025,3,2,28,108750,91,100,86,1
2025,3,2,28,74500,91,100,86,1
2025,2,2,30,210000,91,0,86,1
2025,2,2,30,168000,91,0,86,1
2025,3,2,131,145000,91,0,86,1
2025,3,2,131,115000,91,0,86,1
2025,3,2,231,202750,91,0,86,1
2025,3,2,231,139800,91,0,86,1
2025,3,2,319,334600,91,0,86,1
2025,3,2,319,167300,91,0,86,1
2025,3,2,231,257200,91,0,86,1
2025,3,2,231,204900,91,0,86,1
2025,3,2,28,95000,91,0,86,1
2025,3,2,28,70000,91,0,86,1
2025,2,2,284,197200,91,100,86,1
2025,2,2,284,144000,91,100,86,1
2025,2,2,302,97800,91,100,86,1
2025,2,2,302,71100,91,100,86,1
2025,3,2,60,124400,91,0,86,1
2025,3,2,60,99100,91,0,86,1
2025,2,2,284,197200,91,100,86,1
2025,2,2,284,144000,91,100,86,1
2025,2,2,247,197200,91,100,86,1
2025,2,2,247,144000,91,100,86,1
2025,2,2,247,180800,91,0,86,1
2025,2,2,247,158400,91,0,86,1
2025,2,2,284,197200,91,100,86,1
2025,2,2,284,144000,91,100,86,1
2025,2,2,284,197200,91,100,86,1
2025,2,2,284,144000,91,100,86,1
2025,2,2,284,197200,91,100,86,1
2025,2,2,284,144000,91,100,86,1
2025,2,2,319,224900,91,0,86,1
2025,2,2,319,167700,91,0,86,1
2025,0,2,28,100000,91,0,86,1
2025,0,2,28,80000,91,0,86,1
2025,2,2,42,281300,91,0,86,1
2025,2,2,42,205400,91,0,86,1
2025,3,2,98,126000,91,100,86,1
2025,3,2,98,82000,91,100,86,1
2025,0,2,98,106000,91,100,86,1
2025,0,2,98,66000,91,100,86,1
2025,2,2,318,162240,91,0,86,1
2025,2,2,318,97344,91,0,86,1
2025,2,2,132,130600,91,0,86,1
2025,2,2,132,70600,91,0,86,1
2025,2,2,42,200714,13,0,12,1
2025,2,2,42,56428,13,0,12,1
2025,3,2,231,244000,91,100,86,1
2025,3,2,231,207000,91,100,86,1
2025,3,2,284,214500,91,100,86,1
2025,3,2,284,156000,91,100,86,1
2025,3,2,231,250000,32,0,32,1
2025,3,2,231,160000,32,0,32,1
2025,3,2,114,249000,91,0,86,1
2025,3,2,114,203000,91,0,86,1
2025,3,2,114,300800,91,0,86,1
2025,3,2,114,196200,91,0,86,1
2025,0,2,114,140000,91,0,86,1
2025,0,2,114,115000,91,0,86,1
2025,3,2,114,134522,91,100,86,1
2025,3,2,114,75504,91,100,86,1
2025,3,2,114,161881,91,100,86,1
2025,3,2,114,92144,91,100,86,1
2025,3,2,114,196700,91,0,86,1
2025,3,2,114,95300,91,0,86,1
2025,2,2,162,240000,91,0,86,1
2025,2,2,162,150000,91,0,86,1
2025,3,2,162,242000,13,0,12,1
2025,3,2,162,170000,13,0,12,1
2025,2,2,247,270000,91,0,86,1
2025,2,2,39,223400,91,0,86,0
2025,2,2,39,136000,91,0,86,0
2025,2,2,114,130000,91,0,86,1
2025,2,2,114,85600,91,0,86,1
2025,3,2,319,218900,91,100,86,1
2025,3,2,319,186005,91,100,86,1
2025,3,2,319,191000,13,100,12,1
2025,3,2,319,191000,13,100,12,1
2025,3,2,319,273000,91,0,86,1
2025,3,2,319,171000,91,0,86,1
2025,2,2,331,146835,32,0,32,1
2025,2,2,331,97974,32,0,32,1
2025,2,2,319,160000,13,100,12,1
2025,2,2,319,119000,13,100,12,1
2025,3,2,319,100000,91,0,86,1
2025,3,2,197,146835,32,0,32,1
2025,3,2,197,97974,32,0,32,1
2025,3,2,322,246100,13,0,12,1
2025,3,2,322,160500,13,0,12,1
2025,3,2,319,250800,91,0,86,1
2025,3,2,319,167200,91,0,86,1
2025,3,2,319,250800,91,0,86,1
2025,3,2,319,167200,91,0,86,1
2025,3,2,231,207000,91,100,86,1
2025,3,2,231,149800,91,100,86,1
2025,2,2,319,248000,91,0,86,1
2025,3,2,319,220881,91,100,86,1
2025,3,2,319,151535,91,100,86,1
2025,3,2,40,270536,91,0,86,1
2025,3,2,40,174557,91,0,86,1
2025,2,2,198,250000,91,0,86,1
2025,2,2,198,150000,91,0,86,1
2025,3,2,323,190000,91,0,86,1
2025,3,2,323,170000,91,0,86,1
2025,3,2,319,100000,91,0,86,1
2025,3,2,205,177100,91,0,86,1
2025,3,2,205,128800,91,0,86,1
2025,2,2,42,217857,13,0,12,1
2025,2,2,42,63571,13,0,12,1
2025,3,2,319,175000,91,0,86,1
2025,3,2,319,122500,91,0,86,1
2025,3,2,281,143037,32,0,32,1
2025,3,2,281,88607,32,0,32,1
2025,2,2,319,227000,91,100,86,1
2025,2,2,319,151000,91,100,86,1
2025,2,2,319,175000,91,0,86,1
2025,2,2,319,145000,91,0,86,1
2025,2,2,28,138100,81,100,78,1
2025,2,2,28,138100,81,100,78,1
2025,0,2,28,78000,91,0,86,1
2025,0,2,28,69000,91,0,86,1
2025,3,2,231,209000,91,100,86,1
2025,3,2,231,188000,91,100,86,1
2025,3,2,319,170000,13,0,12,1
2025,3,2,319,149000,13,0,12,1
2025,3,2,197,145000,91,0,86,1
2025,3,2,197,119000,91,0,86,1
2025,3,2,302,300000,91,0,86,1
2025,3,2,302,161000,91,0,86,1
2025,1,2,200,145000,91,0,86,1
2025,1,2,200,115000,91,0,86,1
2025,2,2,247,261000,91,0,86,1
2025,2,2,247,174000,91,0,86,1
2025,3,2,197,225000,91,0,86,1
2025,3,2,197,150000,91,0,86,1
2025,2,2,331,231000,91,0,86,1
2025,2,2,331,124000,91,0,86,1
2025,3,2,197,231000,91,0,86,1
2025,3,2,197,154000,91,0,86,1
2025,2,2,319,165000,91,0,86,1
2025,2,2,319,132000,91,0,86,1
2025,2,2,247,145000,13,100,12,1
2025,2,2,247,115000,13,100,12,1
2025,2,2,197,244000,91,0,86,1
2025,2,2,197,141000,91,0,86,1
2025,2,2,197,300000,91,0,86,1
2025,3,2,114,126582,32,0,32,1
2025,3,2,114,53797,32,0,32,1
2025,0,2,30,97727,15,0,15,1
2025,0,2,30,97727,15,0,15,1
2025,3,2,109,218657,91,100,86,1
2025,3,2,109,149084,91,100,86,1
2025,3,2,197,283975,91,100,86,1
2025,3,2,197,212000,91,100,86,1
2025,2,2,28,131000,13,100,12,1
2025,2,2,28,87000,13,100,12,1
2025,3,2,319,285000,91,0,86,1
2025,3,2,319,220000,91,0,86,1
2025,3,2,331,235000,91,100,86,1
2025,3,2,331,146300,91,100,86,1
2025,3,2,0,170000,91,0,86,1
2025,3,2,197,178100,91,0,86,1
2025,3,2,197,79800,91,0,86,1
2025,0,2,98,59493,32,0,32,1
2025,0,2,98,37974,32,0,32,1
2025,0,2,98,158800,6,0,6,1
2025,0,2,98,139200,6,0,6,1
2025,3,2,114,57894,31,0,31,1
2025,3,2,114,42105,31,0,31,1
2025,3,2,69,154356,91,100,86,1
2025,3,2,69,115481,91,100,86,1
2025,2,2,287,132225,91,0,86,1
2025,2,2,287,98400,91,0,86,1
2025,2,2,287,150000,91,0,86,1
2025,2,2,287,130000,91,0,86,1
2025,2,2,287,150000,91,0,86,1
2025,2,2,287,130000,91,0,86,1
2025,3,2,319,280000,91,0,86,1
2025,3,2,319,180000,91,0,86,1
2025,3,2,116,149820,91,0,86,1
2025,3,2,116,89180,91,0,86,1
2025,2,2,319,286000,13,0,12,1
2025,2,2,319,158000,13,0,12,1
2025,3,2,4,215000,91,0,86,1
2025,3,2,4,175000,91,0,86,1
2025,2,2,4,200000,91,100,86,1
2025,2,2,4,100000,91,100,86,1
2025,2,2,247,115824,91,0,86,1
2025,2,2,247,77216,91,0,86,1
2025,3,2,319,190000,91,0,86,1
2025,3,2,319,157000,91,0,86,1
2025,2,2,30,150000,91,100,86,1
2025,2,2,30,110000,91,100,86,1
2025,3,2,162,215000,91,0,86,1
2025,3,2,162,175000,91,0,86,1
2025,2,2,319,195000,91,0,86,1
2025,2,2,319,155000,91,0,86,1
2025,0,2,27,21006,31,0,31,1
2025,0,2,27,18644,31,0,31,1
2025,3,2,336,170000,91,100,86,1
2025,3,2,336,140000,91,100,86,1
2025,2,2,247,217100,91,0,86,1
2025,2,2,247,116900,91,0,86,1
2025,3,2,231,230000,91,100,86,1
2025,3,2,231,130000,91,100,86,1
2025,3,2,51,280000,91,0,86,1
2025,3,2,51,180000,91,0,86,1
2025,3,2,114,149183,91,100,86,1
2025,3,2,114,108497,91,100,86,1
2025,0,3,162,66315,64,0,62,1
2025,0,3,162,40067,64,0,62,1
2025,2,2,162,135000,91,0,86,1
2025,2,2,162,85000,91,0,86,1
2025,3,2,301,203000,91,0,86,1
2025,3,2,301,101000,91,0,86,1
2025,2,2,139,119600,91,0,86,1
2025,2,2,139,88400,91,0,86,1
2025,3,2,40,184200,91,100,86,1
2025,3,2,40,96900,91,100,86,1
2025,1,2,197,300000,91,0,86,1
2025,1,2,197,230000,91,0,86,1
2025,3,2,28,163116,91,0,86,1
2025,3,2,28,97870,91,0,86,1
2025,0,2,197,110400,91,0,86,1
2025,0,2,197,81600,91,0,86,1
2025,2,2,322,154100,91,0,86,1
2025,2,2,322,113900,91,0,86,1
2025,2,2,162,241800,91,0,86,1
2025,2,2,162,170373,91,0,86,1
2025,3,2,284,130000,91,0,86,1
2025,3,2,284,115000,91,0,86,1
2025,2,2,162,155000,91,0,86,1
2025,2,2,162,140000,91,0,86,1
2025,0,2,98,148100,91,0,86,1
2025,0,2,98,93974,91,0,86,1
2025,3,2,98,156000,91,0,86,1
2025,3,2,98,87000,91,0,86,1
2025,3,2,98,132400,91,0,86,1
2025,3,2,98,88300,91,0,86,1
2025,0,2,60,29052,57,0,55,1
2025,0,2,60,29052,57,0,55,1
2025,0,2,60,29052,57,0,55,1
2025,0,2,60,29052,57,0,55,1
2025,3,2,319,184000,91,100,86,1
2025,2,2,42,158000,91,100,86,1
2025,2,2,42,110100,91,100,86,1
2025,2,2,284,204600,91,0,86,1
2025,2,2,284,150426,91,0,86,1
2025,0,2,28,204600,91,0,86,1
2025,0,2,28,137847,91,0,86,1
2025,0,2,42,195900,91,100,86,1
2025,0,2,42,110500,91,100,86,1
2025,3,2,302,180000,91,0,86,1
2025,3,2,302,165000,91,0,86,1
2025,2,2,28,132000,91,0,86,1
2025,2,2,28,87700,91,0,86,1
2025,3,2,231,164500,91,0,86,1
2025,3,2,231,116500,91,0,86,1
2025,3,2,162,170000,91,100,86,1
2025,3,2,162,150000,91,100,86,1
2025,3,2,231,253200,91,0,86,1
2025,3,2,231,174500,91,0,86,1
2025,3,2,231,147900,91,100,86,1
2025,3,2,231,79091,91,100,86,1
2025,3,2,114,251250,91,0,86,1
2025,3,2,114,120750,91,0,86,1
2025,3,2,114,251250,91,0,86,1
2025,3,2,114,120750,91,0,86,1
2025,3,2,114,225000,91,0,86,1
2025,3,2,114,100000,91,0,86,1
2025,1,2,114,117002,91,0,86,1
2025,1,2,114,63001,91,0,86,1
2025,0,2,114,134800,91,0,86,0
2025,0,2,114,80700,91,0,86,0
2025,1,2,114,270500,91,0,86,1
2025,1,2,114,200000,91,0,86,1
2025,3,2,152,240000,91,0,86,1
2025,3,2,152,120000,91,0,86,1
2025,2,2,42,55020,91,0,86,1
2025,2,2,42,41990,91,0,86,1
2025,3,2,162,135000,91,100,86,1
2025,3,2,162,120000,91,100,86,1
2025,3,2,247,200000,91,0,86,1
2025,3,2,247,160000,91,0,86,1
2025,3,2,162,167981,91,0,86,1
2025,3,2,162,137439,91,0,86,1
2025,3,2,28,112500,91,100,86,1
2025,3,2,28,93974,91,100,86,1
2025,2,2,142,47840,91,0,86,0
2025,2,2,142,43680,91,0,86,0
2025,2,2,142,47840,91,0,86,0
2025,2,2,142,43680,91,0,86,0
2025,3,2,322,239000,91,0,86,0
2025,3,2,322,138200,91,0,86,0
2025,2,2,42,120000,91,0,86,1
2025,2,2,42,88500,91,0,86,1
2025,2,2,319,120000,91,0,86,1
2025,2,2,319,88500,91,0,86,1
2025,1,2,23,210526,41,0,41,1
2025,1,2,23,142105,41,0,41,1
2025,1,2,23,210526,41,0,41,1
2025,1,2,23,142105,41,0,41,1
2025,1,2,23,210526,41,0,41,1
2025,1,2,23,142105,41,0,41,1
2025,3,2,329,176583,91,0,86,1
2025,3,2,329,122250,91,0,86,1
2025,3,2,319,295000,91,100,86,1
2025,3,2,319,213000,91,100,86,1
2025,3,2,197,164000,91,0,86,1
2025,3,2,197,116000,91,0,86,1
2025,2,2,302,212800,91,0,86,0
2025,2,2,302,136000,91,0,86,0
2025,3,2,197,259000,91,0,86,1
2025,3,2,197,141000,91,0,86,1
2025,2,2,247,110000,91,0,86,1
2025,2,2,247,70000,91,0,86,1
2025,3,2,28,225000,91,0,86,1
2025,3,2,28,99000,91,0,86,1
2025,2,2,30,93000,91,0,86,1
2025,2,2,30,84000,91,0,86,1
2025,2,2,30,93000,91,0,86,1
2025,2,2,30,84000,91,0,86,1
2025,2,2,30,93000,91,0,86,1
2025,2,2,30,84000,91,0,86,1
2025,2,2,30,70000,91,0,86,1
2025,2,2,30,63000,91,0,86,1
2025,2,2,30,70000,91,0,86,1
2025,2,2,30,63000,91,0,86,1
2025,2,2,30,70000,91,0,86,1
2025,2,2,30,63000,91,0,86,1
2025,3,2,30,159000,91,100,86,1
2025,3,2,30,127200,91,100,86,1
2025,3,2,109,39157,83,0,80,1
2025,3,2,109,39157,83,0,80,1
2025,3,2,319,180000,91,0,86,1
2025,3,2,319,160000,91,0,86,1
2025,0,2,162,200000,91,0,86,1
2025,0,2,162,150000,91,0,86,1
2025,3,2,162,182000,91,0,86,1
2025,3,2,162,145000,91,0,86,1
2025,3,2,162,191100,81,100,78,1
2025,3,2,162,191100,81,100,78,1
2025,3,2,162,221600,91,100,86,1
2025,3,2,162,138500,91,100,86,1
2025,3,2,162,280000,91,0,86,1
2025,3,2,162,177000,91,0,86,1
2025,3,2,162,260000,91,0,86,1
2025,3,2,162,162000,91,0,86,1
2025,3,2,162,234000,91,0,86,1
2025,3,2,162,146000,91,0,86,1
2025,3,2,162,260000,91,0,86,1
2025,3,2,162,162000,91,0,86,1
2025,2,2,162,25743,5,0,5,1
2025,2,2,162,25743,5,0,5,1
2025,3,2,197,115000,91,0,86,1
2025,3,2,197,90000,91,0,86,1
2025,3,2,69,94000,91,100,86,1
2025,3,2,69,70000,91,100,86,1
2025,2,2,198,300000,91,100,86,1
2025,3,2,206,91578,41,100,41,1
2025,3,2,206,75789,41,100,41,1
2025,3,2,247,199800,91,0,86,1
2025,3,2,247,104300,91,0,86,1
2025,2,2,114,130000,91,0,86,1
2025,2,2,114,110000,91,0,86,1
2025,3,2,319,212000,91,100,86,1
2025,3,2,319,173455,91,100,86,1
2025,3,2,319,280500,91,100,86,1
2025,3,2,319,229500,91,100,86,1
2025,2,2,319,63157,55,100,53,1
2025,2,2,319,37894,55,100,53,1
2025,2,2,231,238513,91,0,86,1
2025,2,2,231,92426,91,0,86,1
2025,2,2,231,250000,32,0,32,1
2025,2,2,231,175000,32,0,32,1
2025,3,2,242,315000,91,0,86,1
2025,3,2,242,212000,91,0,86,1
2025,3,2,231,250000,91,0,86,1
2025,3,2,231,170000,91,0,86,1
2025,3,2,231,250000,91,0,86,1
2025,3,2,231,170000,91,0,86,1
2025,3,2,231,200000,13,100,12,1
2025,3,2,231,150000,13,100,12,1
2025,3,2,231,240000,91,100,86,1
2025,3,2,231,169000,91,100,86,1
2025,2,2,244,158000,91,0,86,1
2025,2,2,244,69400,91,0,86,1
2025,1,2,247,228000,91,0,86,1
2025,1,2,247,120000,91,0,86,1
2025,1,2,247,228000,91,0,86,1
2025,1,2,247,120000,91,0,86,1
2025,2,2,319,190000,91,0,86,1
2025,2,2,319,120000,91,0,86,1
2025,3,2,319,237000,91,0,86,1
2025,3,2,319,183000,91,0,86,1
2025,3,2,302,260000,91,0,86,1
2025,3,2,302,192000,91,0,86,1
2025,3,2,302,260000,91,0,86,1
2025,3,2,302,192000,91,0,86,1
2025,3,2,16,190000,91,0,86,1
2025,3,2,16,170000,91,0,86,1
2025,2,2,98,130000,91,0,86,1
2025,2,2,98,82560,91,0,86,1
2025,0,2,98,120000,91,0,86,1
2025,0,2,98,120000,91,0,86,1
2025,3,2,98,105000,91,100,86,1
2025,3,2,98,95000,91,100,86,1
2025,3,2,98,105000,91,100,86,1
2025,3,2,98,95000,91,100,86,1
2025,0,2,98,310000,91,0,86,1
2025,0,2,98,214000,91,0,86,1
2025,3,2,98,310000,91,0,86,1
2025,3,2,98,214000,91,0,86,1
2025,3,2,114,200000,91,100,86,1
2025,3,2,114,168000,91,100,86,1
2025,3,2,114,135000,91,100,86,1
2025,3,2,114,120000,91,100,86,1
2025,3,2,114,168400,91,0,86,1
2025,3,2,114,96500,91,0,86,1
2025,2,2,318,177100,91,0,86,1
2025,2,2,318,128800,91,0,86,1
2025,0,2,42,159200,91,100,86,1
2025,0,2,42,135320,91,100,86,1
2025,3,2,281,192000,91,100,86,1
2025,3,2,281,128000,91,100,86,1
2025,3,2,314,180000,91,100,86,1
2025,3,2,314,150000,91,100,86,1
2025,3,2,322,247300,91,0,86,1
2025,3,2,322,161300,91,0,86,1
2025,3,2,60,130000,91,100,86,1
2025,3,2,60,94000,91,100,86,1
2025,3,2,162,114000,91,0,86,1
2025,3,2,162,94000,91,0,86,1
2025,2,2,319,149000,91,0,86,1
2025,2,2,319,206860,91,0,86,1
2025,2,2,319,146520,91,0,86,1
2025,2,2,288,160000,91,0,86,1
2025,2,2,288,140000,91,0,86,1
2025,3,2,322,247300,91,100,86,1
2025,3,2,322,139700,91,100,86,1
2025,2,2,319,192000,91,100,86,1
2025,2,2,319,134000,91,100,86,1
2025,2,2,247,140000,91,0,86,1
2025,2,2,247,125000,91,0,86,1
2025,3,2,314,245000,91,100,86,1
2025,3,2,197,201400,91,0,86,1
2025,3,2,197,114500,91,0,86,1
2025,0,2,318,206860,91,0,86,1
2025,0,2,318,146520,91,0,86,1
2025,2,2,301,310000,91,0,86,1
2025,0,2,327,21473,31,0,31,1
2025,0,2,327,17684,31,0,31,1
2025,2,2,319,216000,91,0,86,1
2025,2,2,319,170000,91,0,86,1
2025,2,2,319,198000,91,0,86,1
2025,2,2,319,86800,91,0,86,1
2025,3,2,336,213400,91,0,86,1
2025,3,2,336,135000,91,0,86,1
2025,2,2,302,295000,91,0,86,1
2025,2,2,319,175950,91,0,86,1
2025,2,2,319,117300,91,0,86,1
2025,3,2,319,214200,91,0,86,1
2025,3,2,319,142800,91,0,86,1
2025,2,2,310,124880,91,100,86,1
2025,2,2,310,92880,91,100,86,1
2025,3,2,197,252000,91,0,86,1
2025,3,2,197,138000,91,0,86,1
2025,0,2,28,210000,91,0,86,1
2025,0,2,28,140000,91,0,86,1
2025,3,2,57,78571,13,50,12,0
2025,3,2,216,84210,22,50,22,0
2025,3,2,319,240000,91,0,86,1
2025,3,2,319,170000,91,0,86,1
2025,2,2,162,140000,91,0,86,1
2025,2,2,162,120000,91,0,86,1
2025,2,2,301,208000,91,0,86,1
2025,2,2,301,141340,91,0,86,1
2025,3,2,319,291000,91,0,86,1
2025,3,2,319,197000,91,0,86,1
2025,2,2,39,223400,91,0,86,0
2025,2,2,39,136000,91,0,86,0
2025,3,2,231,164500,91,0,86,1
2025,3,2,231,116500,91,0,86,1
2025,3,2,162,157000,91,0,86,1
2025,3,2,162,115000,91,0,86,1
2025,0,2,162,176000,91,0,86,1
2025,0,2,162,77600,91,0,86,1
2025,2,2,247,123300,91,0,86,1
2025,2,2,247,104800,91,0,86,1
2025,2,2,304,105000,91,0,86,1
2025,2,2,304,82000,91,0,86,1
2025,2,2,4,48421,29,0,29,1
2025,2,2,4,27368,29,0,29,1
2025,3,2,231,208145,91,0,86,1
2025,3,2,319,300000,91,100,86,1
2025,3,2,319,180000,91,100,86,1
2025,3,2,318,265200,91,0,86,1
2025,3,2,318,176800,91,0,86,1
2025,2,2,247,153000,91,0,86,0
2025,2,2,247,71500,91,0,86,0
2025,2,2,247,168188,91,0,86,1
2025,2,2,247,113850,91,0,86,1
2025,2,2,197,300000,91,100,86,1
2025,2,2,197,200000,91,100,86,1
2025,2,2,340,87000,91,0,86,1
2025,2,2,340,82000,91,0,86,1
2025,2,2,4,128600,91,100,86,1
2025,2,2,4,94542,91,100,86,1
2025,3,2,4,173000,91,100,86,1
2025,3,2,4,127000,91,100,86,1
2025,2,2,98,155000,91,0,86,1
2025,2,2,98,146141,91,0,86,1
2025,0,2,98,100000,91,0,86,1
2025,0,2,98,80000,91,0,86,1
2025,2,2,162,110000,91,0,86,1
2025,2,2,162,93500,91,0,86,1
2025,2,2,30,281000,91,100,86,1
2025,2,2,30,217000,91,100,86,1
2025,2,2,319,100000,23,100,23,1
2025,2,2,319,100000,23,100,23,1
2025,0,2,197,65000,91,100,86,1
2025,0,2,197,55000,91,100,86,1
2025,2,2,114,179374,91,0,86,1
2025,2,2,114,125562,91,0,86,1
2025,3,2,319,249900,91,0,86,1
2025,3,2,319,136300,91,0,86,1
2025,3,2,319,249900,91,0,86,1
2025,3,2,319,136300,91,0,86,1
2025,3,2,319,249900,91,0,86,1
2025,3,2,319,136300,91,0,86,1
2025,3,2,319,249900,91,0,86,1
2025,3,2,319,136300,91,0,86,1
2025,3,2,319,249900,91,0,86,1
2025,3,2,319,136300,91,0,86,1
2025,3,2,319,240000,91,0,86,1
2025,3,2,319,180000,91,0,86,1
2025,2,2,319,180000,91,100,86,1
2025,2,2,319,140000,91,100,86,1
2025,2,2,319,140000,91,0,86,1
2025,2,2,319,130000,91,0,86,1
2025,3,2,69,176300,91,0,86,1
2025,3,2,69,117500,91,0,86,1
2025,3,2,310,168000,91,0,86,1
2025,3,2,310,150000,91,0,86,1
2025,3,2,247,185000,91,100,86,1
2025,3,2,247,124000,91,100,86,1
2025,2,2,205,115000,91,0,86,1
2025,2,2,205,95000,91,0,86,1
2025,0,2,28,110000,91,0,86,1
2025,0,2,28,90000,91,0,86,1
2025,3,2,98,173000,91,0,86,1
2025,3,2,98,150000,91,0,86,1
2025,3,2,98,138500,91,0,86,1
2025,3,2,98,69200,91,0,86,1
2025,2,2,96,105874,13,0,12,1
2025,2,2,96,84699,13,0,12,1
2025,0,2,98,65000,91,0,86,1
2025,0,2,98,52500,91,0,86,1
